text,retweet_count,favorite_count,is_retweet,date,score
The Wall is being built after victories against the Democrats in various courts ,10749,44075,0,2019-09-12,131.6472802413426
RT GOPLeader The worst part about their sham impeachment is all the things that are NOT getting done Government is NOT funded  Our,14982,0,0,2019-11-01,261.8011303596979
Thank you ,20995,84722,0,2019-12-18,37.46274160192366
RT MAGAindex Where was Biden in fixing all the trade deals under 8 yrs of Obama Now he claims he can fix every problem in the countr,18771,0,0,2020-01-15,304.35158836419066
So with one Rally by me at the end of the campaign I lift the poll numbers of Kentucky Governor Matt Bevin by 19 points he just misses every other Republican in the Commonwealth wins big and the Fake News blames me for a bad night OK By the way Mississippi won everything,14736,62038,0,2019-11-11,510.1850523592686
Many Trump Fans amp Signs were outside of the FoxNews Studio last night in the now thriving Thank you President Trump Bethlehem Pennsylvania for the interview with Crazy Bernie Sanders Big complaints about not being let instuffed with Bernie supporters Whats with FoxNews,22562,94955,0,2019-04-17,454.506914682987
RT TomFitton Inside JudicialWatch RealDonaldTrump is first president in a generation to talk honestly about the border crisis  ,7939,0,0,2019-02-09,223.04161535505224
RT SenRickScott This years NDAA is a great win for our national security Im proud my Secure US Bases Act was included which will,2098,0,0,2020-07-27,260.41005103693345
Former NYTimes editor Jill Abramson rips paper's unmistakably antiTrump biasMs Abramson is 100 correct Horrible and totally dishonest reporting on almost everything they write Hence the term Fake News Enemy of the People and Opposition Party,22225,89071,0,2019-01-05,450.70691307152936
RT CLewandowski Media ignoring Bidens' Ukraine dealings to protect exVP Corey Lewandowski alleges  Fox News ,11884,0,0,2019-10-19,233.70712981640915
Heritage Foundation These numbers are blockbusters Just since Donald Trump took office Median Family Incomrs are up over 4100 In 8 years under President Obama they only went up 1000 In one third the time President Trump has increased incomes 4 times as much and that,18165,69808,0,2019-10-07,486.7464407319552
95 Approval Rating in the Republican Party Thank you,28158,179461,0,2019-11-28,102.68519263890867
Gallup Poll Open Borders will potentially attract 42 million Latin Americans This would be a disaster for the US We need the Wall now,23965,102135,0,2019-02-10,258.9302191890791
Law Enforcement is at the scene of shootings in Gilroy California Reports are that shooter has not yet been apprehended Be careful and safe,15609,79376,0,2019-07-28,310.23252118853594
Will be interviewed on seanhannity at 910 PM FoxNews,7419,42186,0,2020-03-27,134.44740782039466
RT SaraCarterDC Talking about the BREAKING release of Bruce Ohr 302s tonight on seanhannity with JimJordan and jsolomonReports ,6133,0,0,2019-08-23,300.94517920116397
RT MikePence Weve created more jobs in the last 3 months than Joe Biden and Barack Obama created in their 8 years in office ,20335,0,0,2020-08-14,267.6558471153544
Isnt it a shame that someone can write an article or book totally make up stories and form a picture of a person that is literally the exact opposite of the fact and get away with it without retribution or cost Dont know why Washington politicians dont change libel laws,25541,114928,0,2018-09-05,455.61508344609086
China is subsidizing its product in order that it can continue to be sold in the USA Many firms are leaving China for other countries including the United States in order to avoid paying the Tariffs No visible increase in costs or inflation but US is taking in Billions,15925,67954,0,2019-06-07,536.8205137156326
RT MikePence To the families amp communities in the path of HurricaneLaura ,8021,0,0,2020-08-27,155.43726334876627
RT realDonaldTrump The Far Left Fake News Media which had no Covid problem with the Rioters amp Looters destroying Democrat run cities is,56350,0,0,2020-06-17,272.31151298638
Thanks to our proworker proAmerican economic policies unemployment is at the lowest level in more than 50 years We have created over 7 MILLION new JOBS More Americans are working today than EVER before We have the hottest ECONOMY on earth ,15982,61125,0,2020-01-30,430.39360155847555
I fully agree ,11642,80802,0,2020-04-04,43.90202903168383
Nadler hasnt had a single fact witness testify Zero substanceCountry wants USMCA and Growth not Impeachment Polls have tanked on the Do Nothing Democrats,19024,72868,0,2019-12-07,312.6010549602684
Cases numbers and deaths are going down all over the Country,44729,306835,0,2020-05-24,135.09843835659666
There has rarely been a juror so tainted as the forewoman in the Roger Stone case Look at her background She never revealed her hatred of Trump and Stone She was totally biased as is the judge Roger wasnt even working on my campaign Miscarriage of justice Sad to watch,23934,95881,0,2020-02-26,499.05662137821355
RT GOP It's no surprise that farleft Democrats like Alexandria OcasioCortez and Illhan Omar support Senator Bernie Sanders for Presiden,8591,0,0,2019-10-19,300.4541615322513
MAKE AMERICA GREAT AGAIN,47810,219744,0,2019-03-17,55.05738754322521
FoxNews  Trump wins major victories in China and USMCA trade deals defense spending and Space Force Thank you,13633,57908,0,2019-12-17,223.85244501460065
Great job Richard ,9263,39536,0,2019-10-03,42.020436422718554
Mexico should move the flag waving Migrants many of whom are stone cold criminals back to their countries Do it by plane do it by bus do it anyway you want but they are NOT coming into the USA We will close the Border permanently if need be Congress fund the WALL,45629,174087,0,2018-11-26,506.4708370780665
RT marcorubio Ironically many of those now politicizing the recent report in the NYT questioneddisputed amp/or downplayed indisputable pro,11506,0,0,2020-06-30,295.2267730917444
a very dark and lonely path Your reputation will never be the same,9077,41686,0,2020-03-01,132.25369768557613
So in California the Democrats who fought like crazy to get all mail in only ballots and succeeded have just opened a voting booth in the most Democrat area in the State They are trying to steal another election Its all rigged out there These votes must not count SCAM,42077,146714,0,2020-05-09,488.78670371888825
RT GeraldoRivera As RobertMueller approaches the end interesting how little antiTrumpers are invoking infamous SteeleDossier the tabl,10156,0,0,2019-03-13,219.44099513445371
RT clemmonsmaga RT realDonaldTrump RT herc4evr Camarotta cnn got DESTROYED BY Mr KEVIN HASSETT when she tried to bash the Presiden,4454,0,1,2019-12-24,348.4407181270165
RT RepMarkGreen Once again Democrats reveal that impeachment is not really about our country but about their own imperative to maintain,6684,0,0,2019-09-26,242.85360814400624
RT jsolomonReports Trump makes more recommendations for nursing homes where deadly coronavirus spread rapidly ,4484,0,0,2020-04-04,191.06668047660182
RT GOPChairwoman Thanks to realDonaldTrumps efforts with NATO130B in new defense spendingthe biggest increase in a generation,10206,0,1,2019-12-04,264.62691481521773
RT SenJoniErnst PaycheckProtectionProgram has allowed workers to collect paychecks amp smallbiz owners pay bills 22K loans amp 37B in,3392,0,0,2020-04-18,298.8299608806712
100 Correct ,8938,35403,0,2019-11-24,38.07435646288995
Will be starting The White House news conference at 515 PM Eastern,13462,84122,0,2020-04-01,134.01721149649572
RT dbongino THANK YOU to all of the conservative media figures who doggedly reported on the grotesque attack on General Flynn for years,16663,0,0,2020-04-30,252.73696349479593
On June 10th the United States will impose a 5 Tariff on all goods coming into our Country from Mexico until such time as illegal migrants coming through Mexico and into our Country STOP The Tariff will gradually increase until the Illegal Immigration problem is remedied,39633,162835,0,2019-05-31,434.1942167126797
This is the real corruption that the Fake News Media refuses to even acknowledge ,36830,101753,0,2019-09-24,145.0106628258201
Wow In a stunning rebuke of the FBI the FISA court severly chastised the FBI for the FISA abuses brought to light in the recent Inspector Generals Report There were at least 17 significant errors FoxNews Statement by the Court was long and tough Means my case was a SCAM,27101,96424,0,2019-12-18,560.9466196348021
RT GeraldoRivera After hoodwinking the nation for over two years with their totally bogus shamelessly partisan Russia Witchhunt the De,17234,0,0,2020-01-25,246.88304888302775
Michael Cohen asks judge for no Prison Time You mean he can do all of the TERRIBLE unrelated to Trump things having to do with fraud big loans Taxis etc and not serve a long prison term He makes up stories to get a GREAT amp ALREADY reduced deal for himself and get,18288,74551,0,2018-12-03,538.747961678423
RT LindseyGrahamSC My primary goal is to lessen the loss of life  Our economy can be rebuilt  The loss of life is permanent I appr,8201,0,0,2020-03-17,270.9918762635801
RT realDonaldTrump Congressman StevenPalazzo is doing a fantastic job for the people of Mississippi He strongly supports our MAGA Agen,11186,0,0,2020-03-10,254.31904361412677
Will be meeting with representatives of the Vaping industry together with medical professionals and individual state representatives to come up with an acceptable solution to the Vaping and Ecigarette dilemma Childrens health amp safety together with jobs will be a focus,13378,62244,0,2019-11-11,429.42321270663234
RT SenAlexander This agreement has overwhelming bipartisan support USMCA will continue to raise family incomes and create even more g,4168,0,0,2020-01-16,248.43358797843288
The very rude elevator screamers are paid professionals only looking to make Senators look bad Dont fall for it Also look at all of the professionally made identical signs Paid for by Soros and others These are not signs made in the basement from love Troublemakers,53468,179025,0,2018-10-05,444.3346173393904
We have a booming economy and working people are making gains that they havent seen in decades  Stuart Varney foxandfriends,13671,61937,0,2019-05-20,238.1067676468837
WSJ Obama Admin Must Account for Abuse of Surveillance Powers via BreitbartNews,39290,119334,0,2019-03-26,195.74792099278616
RT WhiteHouse New hoax Same swamp ,12089,0,0,2019-11-13,74.63614987447896
I had an excellent telephone conversation with Andrs Manuel Lpez Obrador President of Mexico talking about Southern Border Security and various other things of mutual interest for the people of our respective countries,13068,64385,0,2019-09-12,352.0597489490553
RT AlanDersh Two House articles of impeachment fail to meet constitutional standards ,12125,0,1,2019-12-18,159.8184679926885
I am pleased to announce that Congressman Mark Meadows will become White House Chief of Staff I have long known and worked with Mark and the relationship is a very good one,27344,127760,0,2020-03-07,326.05630748219755
RT SteveScalise Turns out the only ones who colluded with Russians were Hillary Clintons campaign amp the DNCTime for Comeys crooked c,21853,0,0,2020-04-30,276.60377453925554
Will be starting The White House news conference at 530 PM Eastern,13123,85698,0,2020-03-29,125.34042460705672
Cryin Chuck Schumer just said The American people want a fair trial in the Senate True but why didnt Nervous Nancy and Corrupt politician Adam Shifty Schiff give us a fair trial in the House It was the most lopsided amp unfair basement hearing in the history of Congress,43255,196611,0,2020-01-15,498.1098317354003
RT realDonaldTrump I LOVE GoyaFoods,59680,0,0,2020-07-11,117.56348219241714
RT GreggJarrett Coronavirus Crisis  Americans Fear the Lockdown More Than The Virus ,7890,0,0,2020-04-10,151.32281693524928
I dont know the socalled Whistleblower Rick Bright never met him or even heard of him but to me he is a disgruntled employee not liked or respected by people I spoke to and who with his attitude should no longer be working for our government,28293,133625,0,2020-05-14,476.5121941592145
RT WhiteHouse Fall is here Come enjoy the beautiful White House Garden tours this weekend Thank you to the NatlParkService for taking,6866,0,0,2019-10-22,264.7652268277972
Great to spend time with Mike Singletary while going to Texas Hes one of the greatest football players ever  A strong man and a really good person Great being with you Mike ,21258,120681,0,2020-07-31,343.6109181705118
Judge Jackson now has a request for a new trial based on the unambiguous amp self outed bias of the foreperson of the jury whose also a lawyer by the way Madam foreperson youre a lawyer you have a duty an affirmative obligation to reveal to us when we selected you the,954,3252,0,2020-02-18,527.7241320060916
Happy Birthday Regis a truly special man,7089,48563,0,2019-08-25,85.69079755507668
RT SenateGOP SpeakerPelosis urgent impeachment will come to the Senate tomorrow  Nowits our turn ,11338,0,0,2020-01-15,205.291821709234
RT DonaldJTrumpJr  but also very true Sensenbrenner to Democrat Impeachment Lawyer 'You Have Made Joe McCarthy Look Like a Piker',5075,0,1,2019-12-11,286.4544525189445
So funny to see the CNN Fake Suppression Polls and false rhetoric Watch for real results Tuesday We are lucky CNNs ratings are so low Dont fall for the Suppression Game Go out amp VOTE Remember we now have perhaps the greatest Economy JOBS in the history of our Country,31464,105477,0,2018-11-05,457.29805508163935
Cosumer confidence highest in 18 years Atlanta Fed forecasts 47 GDP manufacturing jobs highest in many years Its the story of the Trump Administration the Economic Success thats unnerving his detractors MariaBartiromo,19110,76621,0,2018-09-06,372.229071816323
Congratulations on your big primary win Governor MikeParson You have my Complete and Total Endorsement MOGOV ,6990,29222,0,2020-08-11,199.9485786271861
energy independence manufacturing resilience illegal immigration coming down the Wall going up China confronted the caliphate defeated NAFTA renegotiated our militsry rebuilt NATO paying more regulations costing lessand much more This is why theyre,1289,4943,0,2019-12-15,375.7911204504924
Mail in ballots substantially increases the risk of crime and VOTER FRAUD,42033,208785,0,2020-04-11,141.43650682437374
So sorry to hear the news about Jeff Bozo being taken down by a competitor whose reporting I understand is far more accurate than the reporting in his lobbyist newspaper the Amazon Washington Post Hopefully the paper will soon be placed in better amp more responsible hands,22538,105739,0,2019-01-13,448.24830661495093
RT jaketapper CNN US intelligence briefer appears to have overstated assessment of 2020 Russian interference from JDiamond1 Zcohen,7345,0,0,2020-02-26,240.9040780396208
RT HawleyMO I say again if the Senate is going to call witnesses then I will ask to hear from Adam Schiff Hunter Biden Joe Biden amp th,12688,0,0,2020-01-28,318.8877760339086
Only 25 percent want the President Impeached which is pretty low considering the volume of Fake News coverage but pretty high considering the fact that I did NOTHING wrong It is all just a continuation of the greatest Scam and Witch Hunt in the history of our Country,24177,101803,0,2019-10-09,491.7988220859448
More Fake News ,7454,29938,0,2020-08-15,42.49474645954138
RT RoyBlunt USMCA heading to POTUS's desk Economy is stronger than its been in 50 yrs thanks in large part to having the right tax p,3727,0,0,2020-01-28,321.29776151977927
RT JeffNeely11 dbongino No we don't support Crazy Joe And our members in our Local are up in arms,2223,0,0,2019-05-01,239.0435235618471
If Roger Stone was indicted for lying to Congress what about the lying done by Comey Brennan Clapper Lisa Page amp lover Baker and soooo many others What about Hillary to FBI and her 33000 deleted Emails What about Lisa amp Peters deleted texts amp Wieners laptop Much more,44170,152841,0,2019-01-26,465.5960159643695
LAW amp ORDER,42885,247164,0,2020-06-26,44.95372175107376
RT LouDobbs Condemn Shifty Schiff JimJordan on House Republicans voting to censure Adam Schiff AmericaFirst MAGA Dobbs ,8831,0,0,2019-10-22,266.50798536320235
RT MikeCrapo Read mine and SenatorRisch full statement ,2585,0,0,2020-02-01,133.21418644973602
RT AZachParkinson The SampP 500 has returned more than 50 since Trump was elected more than double the 23 average market return of pres,6902,0,1,2019-12-27,273.2383265005844
Im excited to commit 100M to MiamiDadeCounty FL in USDOT funding to connect fastgrowing communities through stateoftheart transit service Fast safe and beautiful infrastructure,9962,45567,0,2020-05-29,339.35223601962707
Check out what Google is up to for the 2020 election KAG2020 ,28436,68429,0,2019-08-06,161.50028577172557
RT SecAzar The majority of Americans who are at risk and who could protect themselves with PrEP are still not receiving the medication T,3819,0,0,2019-06-09,257.41048108509796
I want to express my gratitude to Americas magnificent FLOTUS for tonights exquisite evening where we celebrated more than a century of loyal and devoted friendship betweenBoth of our nations are blessed by uncommon courage unfailing commitment and unyielding character ,23818,118112,0,2019-09-21,510.48636391425924
Great businessman amp philanthropist Bernies Marcus CoFounder of Home Depot said that Congress was too distracted by the phony Impeachment Witch Hunt when they should have been investigating  CoronaVirus when it first appeared in China Media played a big roll alsodcexaminer,1987,1,0,2020-04-12,441.7068474110296
RT ByronYork Amusing First Bloomberg called for Biden Buttigieg Klobuchar to quit race Hey all you losers leave it to Mike Now Te,4082,0,0,2020-02-22,288.7124386105363
Here we go again with General Motors and the United Auto Workers Get together and make a deal,11329,55192,0,2019-09-15,198.76802410567151
Spread is way too much as other countries say THANK YOU to clueless Jay Powell and the Federal Reserve Germany and many others are playing the game CRAZY INVERTED YIELD CURVE We should easily be reaping big Rewards amp Gains but the Fed is holding us back We will Win,15727,70688,0,2019-08-15,513.917437373907
RT TomFitton Mueller did it,12720,0,0,2020-05-02,72.49607372040576
Thanks Jim Would be great to just run our Country ,10261,40945,0,2019-10-05,109.85746103624622
RT DailyCaller VP Pences Office Forcefully Pushes Back Against Reports Trump Tied Ukraine Aid To Biden Probe ,6387,0,0,2020-01-28,204.16724785893257
RT WhiteHouse President Trump gives a statement on the tragic shooting in Gilroy California ,8043,0,0,2019-07-29,160.10212710522677
Despite biggest ever job gains and a V shaped recovery Joe Biden said I would shut it down referring to our Country He has no clue,39293,182623,0,2020-08-22,255.49173377673395
Nancy Pelosi said its not a question of proof its a question of allegations Oh really  JudgeJeanine FoxNews  What a disgrace this Impeachment Scam is for our great Country,38227,164179,0,2020-01-18,347.8898001264016
RT DevinNunes Just left the White House meeting with President Trump If youre ready to join the fight you can sign up here  ,12005,0,0,2020-06-06,244.8252648572358
LOUISIANA Extreme Democrat John Bel Edwards has sided with Nancy Pelosi and Chuck Schumer to support Sanctuary Cities High Taxes and Open Borders He is crushing Louisianas economy and your Second Amendment rights,22544,77011,0,2019-10-26,385.43787312765886
RT paulsperry BREAKING FBI HQ agreed to pay Steele a large undisclosed sum on Oct 3 2016 for his work on the dossier his handler FB,12657,0,0,2020-05-12,273.0750673157405
RT SenTedCruz ICYMI on AmericaNewsroom w BillHemmer The Senate will provide a fair ImpeachmentTrial by respecting due process amp allow,4917,0,0,2020-01-15,277.72516020791625
RT FLOTUS A minor child deserves privacy and should be kept out of politics Pamela Karlan you should be ashamed of your very angry and,91580,0,1,2019-12-05,244.73700214701674
Today we honor all of our Countrys Purple Heart recipients their loved ones and our Gold Star Families for their immeasurable sacrifice These American Patriots represent the unyielding and unmatched strength and determination of the US Armed Forces ,14234,56571,0,2019-08-07,483.07429432218476
RT kilmeade jockowillink says President realDonaldTrump's gamble ordering the strike that killed Soleimani was a brilliant move that k,6067,0,0,2020-01-15,285.7687440546834
Great support from GOP in fighting the Radical Left Do Nothing Democrats ,9832,34628,0,2019-10-09,141.13842821333247
Thank you Joe So good for our workers ,14001,57809,0,2019-12-28,104.56602581205993
RT JerryMoran Thank you to the thousands of people that have made this day possible Today is another step forward down the path of explo,1590,0,0,2020-06-05,284.3806006928915
RT WhiteHouse Fatalities have fallen nationwide and we are surging supplies personnel and therapeutics where they are needed ,8654,0,0,2020-07-22,211.50051040733064
RT TrumpWarRoom On Christmas Eve President Trump called members of the US military who are stationed across the worldHe called Mari,7360,0,1,2019-12-27,222.77457418813174
This is a direct amp dangerous threat to the US Supreme Court by Schumer If a Republican did this he or she would be arrested or impeached Serious action MUST be taken NOW ,37380,107149,0,2020-03-05,346.2264935895313
RT TVNewsHQ Watch Fox News JesseBWatters compares Joe Biden to an erratic driver Just along for the ride No sense of direction w,7405,0,0,2020-07-11,264.07423453920387
RT GOPChairwoman The economic boom continues273K jobs added in February 7M jobs added since realDonaldTrump was electedUnemploym,9573,0,0,2020-03-07,269.3467109248858
RT RoyBlunt  POTUS and House Democrats have announced an agreement to move USMCA forward My statement here  ,3235,0,1,2019-12-11,196.69336459734936
RT RepAndyBiggsAZ  There's BIPARTISAN opposition to impeachment Contrary to the Democrats' claims there's no COMPELLING reason to,4161,0,1,2019-12-11,282.06709016259197
RT realDonaldTrump Great new book out by realKTMcFarland Revolution Trump Washington and We the People Get your copy today ,13392,0,0,2020-04-19,260.98808605982657
We are fighting for all Americans from all backgrounds of every age race religion birthplace color amp creed Our agenda is NOT a partisan agenda  it is the mainstream common sense agenda of the American People Thank you El Paso Texas  I love you ,33944,138526,0,2019-02-12,420.1663327877099
Not only have the Democrats not advanced key pieces of legislation that would help the economy but the polls especially in early states are showing that voters are tuning out PeteHegseth They dont want our greatest of all presidents impeached,14822,55386,0,2019-12-07,414.82863601655924
Also discussed political fairness and various things that Google can do for our Country Meeting ended very well,12917,77048,0,2019-03-28,194.22113617379324
A PERFECT phone call Can you do us not me Us is referring to our Country a favor Then go on to talk about Country and US Attorney General The Impeachment Hoax is just a continuation of the Witch Hunt which has been going on for 3 years We will win  MAGAKAG 2020,13975,59023,0,2019-12-15,599.782910152066
Can you believe it Im at 94 approval in the Republican Party and have Three Stooges running against me One is Mr Appalachian Trail who was actually in Argentina for bad reasons,35,150,0,2019-08-28,322.80312401591175
RT TeamTrump Secretary of State mikepompeo announces that the State Department has repatriated 50000 Americans ,5277,0,0,2020-04-10,205.2093337445728
Now the Democrats are trying to smear Bernie with Russia Russia Russia They are driving him Crazy,12023,56167,0,2020-03-09,189.05972651976586
RT DeptofDefense Pets are family too  SCNationalGuard soldiers conduct ongoing rescue and recovery efforts to help those affected b,8197,0,1,2018-09-17,235.83800232271176
Senator Mitch McConnell should fight for the Wall and Border Security as hard as he fought for anything He will need Democrat votes but as shown in the House good things happen If enough Dems dont vote it will be a Democrat Shutdown House Republicans were great yesterday,16593,73249,0,2018-12-21,471.28122571708343
RT MarkSimoneNY Watch a News Report On Jerry Nadler's Russia Ties  ,5417,0,0,2020-05-10,165.47546907854596
Kobe Bryant despite being one of the truly great basketball players of all time was just getting started in life He loved his family so much and had such strong passion for the future The loss of his beautiful daughter Gianna makes this moment even more devastating,94246,735478,0,2020-01-26,485.6413458810186
Together we built the greatest economy in history We will do it again  better than ever before,17970,87687,0,2020-05-21,185.58643614422613
Would be terrible for our Country ,7251,26414,0,2020-08-15,70.9885084806264
I dont know what its going to take A lot of Democratic run cities all over America look like this its not just Baltimore unfortunately Kimberly Klacik Baltimore journalist  Remember Vote for Trump what the h do you have to lose Best unemployment numbers,25578,107791,0,2019-07-30,441.8907282593469
As we unite on this day of prayer we renew our resolve to protect communities of faith  and ensure that ALL of our people can live pray and worship IN PEACE NationalDayOfPrayer ,17443,67890,0,2019-05-02,380.2416650748119
Kevin is strong on Securing the Border USMCA protecting our 2A and Loves our Vets and Military Kevin is a true friend and has my Complete and Total Endorsement,6637,28534,0,2019-12-21,331.2777599296408
RT KimStrassel As a native Oregonian who still has friends/family there i can attest that what is happening in Portland and has been h,9469,0,0,2020-07-23,280.82851509858097
Spoke to GOPLeader Kevin McCarthy about the earthquakes in California and informed him that we will be working very closely on emergency funding Also spoke to Governor GavinNewsom  all working together,12326,63610,0,2019-07-09,338.5683990991685
RT SenPatRoberts I am proud to join my colleagues in introducing a resolution honoring our fearless military intelligence community amp th,4535,0,0,2020-01-10,231.32623101964126
94 Approval Rating in the Republican Party a record Thank you,19504,103219,0,2019-09-09,119.39709685009964
Dana you are the real deal ,24358,103628,0,2020-02-29,84.08998033909361
RT RichardBerthol2 disposable13 BrandonStraka ScottPresler Welcome aboard the Trump Train,3167,0,0,2020-08-16,169.76824455566216
Wow such enthusiasm and energy for Judge Brett Kavanaugh Look at the Energy look at the Polls Something very big is happening He is a fine man and great intellect The country is with him all the way,37889,157867,0,2018-10-04,392.96646589766675
a Nancy Pelosi/Chuck Schumer Democrat John Bel Edwards who does nothing but stymie all of the things we are doing to Make America Great Again Dont be fooled John Bel Edwards will NEVER be for us Early voting has already started LAGOP,16767,62787,0,2019-10-02,483.74570522651413
Why should Crazy Nancy Pelosi just because she has a slight majority in the House be allowed to Impeach the President of the United States Got ZERO Republican votes there was no crime the call with Ukraine was perfect with no pressure She said it must be bipartisan,25293,117898,0,2019-12-26,503.95704189304655
My lawyers should sue the Democrats and Shifty Adam Schiff for fraud,26046,132516,0,2019-10-26,133.16905474463871
RT SenJoniErnst Just wrapped up todays opening arguments by the White HouseWhile all this is going on in DC back home Iowans are exc,5530,0,0,2020-01-25,287.8952656299527
HeyTammyBruce This seems personal That it is deeply unfair that has not changed This has become a matter of their unhinged emotional reaction to a man who has bettered them who has had victory where they have not had victory and has exposed the problem with the Leftists,4307,12677,0,2019-12-06,523.3605841691007
RT GrahamLedger R E S P E C T LOL QuaratineLife,5275,0,0,2020-03-24,182.03402645199046
RT gregsteube Thanks to realDonaldTrump America is no longer leading from behindWith the USMCA we are now putting American workers,6802,0,0,2020-07-16,266.69926500517903
RT SteveHiltonx 'when President Trump took office 19m more unemployed than job openings''now 12m more job openings than unemployed',9179,0,0,2019-09-20,261.4198953245532
Has anyone noticed that the top shows on foxnews and cable ratings are those that are Fair or great to your favorite President me Congratulations to seanhannity for being the number one show on Cable Television,14523,69536,0,2019-08-31,360.84033555584887
RT TomFitton ICYMI because of dishonest liberal media that was conspiring with PelosiSchiff coup cabal to try to destroy RealDonaldTru,5647,0,0,2020-02-07,340.35029086806196
Newly released documents show Schiff knew all along there was no proof of RussiaTrump collusion Wall Street Journal,48760,180715,0,2020-05-13,205.62648399235258
RT WhiteHouse On National Pearl Harbor Remembrance Day we solemnly reflect on the tragic events of December 7 1941 and honor those who,11619,0,1,2019-12-07,253.33623564705175
RT JennaEllisEsq After everything realDonaldTrump has done for this country at great personal cost it is so sad that so many are will,15092,0,0,2020-01-27,291.4259951918354
RT SenateGOP SIGNED  President realdonaldtrump has signed the Great American Outdoors Act into lawThis legislation marks the single,6842,0,0,2020-08-04,237.14736196952336
RT johncardillo Three failed coup attempts1  Russia Collusion hoax during campaign2  Mueller's sham 3  Illegitimate impeachment,11770,0,0,2020-04-26,227.19124488141023
HAPPY MEMORIAL DAY,38628,268741,0,2020-05-25,45.66956258357685
We did a great job on CoronaVirus including the very early ban on China Ventilator production and Testing which is by far the most and best in the World We saved millions of US lives Yet the Fake News refuses to acknowledge this in a positive way But they do give,25147,121716,0,2020-06-23,515.952099419965
Saudi Arabia oil supply was attacked There is reason to believe that we know the culprit are locked and loaded depending on verification but are waiting to hear from the Kingdom as to who they believe was the cause of this attack and under what terms we would proceed,23779,87994,0,2019-09-15,493.17776929213824
OANN is doing incredible reporting If Lamestream Media did the same they would get respect back At AllTime Low ,10944,21622,0,2019-12-28,214.3591242168364
Intelligence Agencies were used against an American President DevinNunes  ShannonBream FoxNews  This should NEVER happen to a President again Dems are furious at Robert Mueller for his findings  NO COLLUSION NO OBSTRUCTION Now they should go back to work and legislate,20503,76295,0,2019-05-24,448.3648784450823
gloves gowns etc are now plentiful The last four Governors teleconference calls have been conclusively strong Because of this success the Task Force will continue on indefinitely with its focus on SAFETY amp OPENING UP OUR COUNTRY AGAIN We may add or subtract people ,12487,64093,0,2020-05-06,510.7970829206475
good practice As you saw last night they were very cool amp very professional Never let it get out of hand Thank you On the bad side the DC Mayor MurielBowser who is always looking for money amp help wouldnt let the DC Police get involved Not their job Nice,20729,93746,0,2020-05-30,486.4851907430577
RT realDonaldTrump Wow The US added 250000 Jobs in October  and this was despite the hurricanes Unemployment at 37 Wages UP The,29269,0,1,2018-11-04,245.94345245197243
Republican Senators are overthinking tomorrows vote on National Emergency It is very simply Border Security/No Crime  Should not be thought of any other way We have a MAJOR NATIONAL EMERGENCY at our Border and the People of our Country know it very well,30312,115992,0,2019-03-13,458.5743271225542
RT DanScavino ,10796,0,0,2020-01-01,53.5559478053086
It is my honor today to announce that Danny Burch a United States citizen who has been held hostage in Yemen for 18 months has been recovered and reunited with his wife and children I appreciate the support of the United Arab Emirates in bringing Danny home,31511,155881,0,2019-02-26,483.9565580446753
Last time I went to Davos the Fake News said I should not go there This year because of the Shutdown I decided not to go and the Fake News said I should be there The fact is that the people understand the media better than the media understands them,25585,109108,0,2019-01-22,488.64897853311294
RT AndrewPollackFL Thank you mattgaetz for calling the Pensacola shooting for what it isTerrorismThis should have never happened,6373,0,1,2019-12-08,273.47216538621325
RT HawleyMO Just came from the White House Social Media Summit where I had chance to stand alongside realDonaldTrump and talk about why,11054,0,0,2019-07-12,268.88380263952297
absolutely no pressure I dont know of any crime that was committed where the actual victim wasnt aware of itand they got the call they got the meeting and they got the money Unbelievably the Democrats have weaponized the Impeachment process they have,11066,44972,0,2019-12-14,468.9326820206452
Today it was my great honor to sign a Presidential Memorandum launching the Womens Global Development and Prosperity Initiative WGDP Read more ,18327,84050,0,2019-02-08,245.20590018855353
Great Editorial in todays Wall Street Journal And Congress Shall Be King Bottom line The President becomes a vassal of King Congress This is another reason for the Senate to repudiate this House Impeachment as its own abuse of power A partisan Hoax,16711,66180,0,2020-01-26,450.5199373634646
RT SenatorFischer The Senate NDAA is good for our nations securityThis bill gives our men and women in uniform the resources and supp,2031,0,0,2020-07-27,278.1926952195802
RT TeamCavuto SenJohnBarrasso to Neil You have to be very concerned with your words and I'd expect much better from the Senate Minorit,2708,0,0,2020-03-22,290.46471186328404
RT realDonaldTrump Crazy Nancy Pelosis Impeachment Hoax has lifted Republican Congressional Polls she lost the House once before and,26157,0,0,2020-02-09,255.18099106117967
RT CDCtravel If you need to travel within the US make sure you follow the guidance of local officials in the location you are departing,2778,0,0,2020-05-24,268.02907427333696
ALL THE NEWS THATS NOT FIT TO PRINT The New York Times is no longer the paper we grew up with It is no longer a news organization It is now an agenda driven organization out to change the Country for the worse Michael Goodwin Highly Respected New York Post Columnist,19896,78922,0,2019-08-13,481.3931257592419
I look forward to it also ,20513,107183,0,2020-04-12,73.26108054173774
RT JimJordan Pelosi announces theyll finally vote to open the impeachment inquiryCodifying a sham process halfway through doesnt ma,18144,0,0,2019-10-29,272.5694126548721
RT IvankaTrump An impactful day in Morocco where we furthered all 3 pillars of WGDP  Women Prospering in the Workforce  Women,5567,0,0,2019-11-09,291.9277228097877
