text,retweet_count,favorite_count,is_retweet,date,score
RT IngrahamAngle When the Left loses power their answer is always to limit speech  Never works ,11285,0,0,2019-10-29,11.016206
The President and the Federal Government are doing an excellent job When they say the death toll isnt going to be as high as reported they the opposition act like theyre sad because its lower I think they are Press Conferences wonderful West Virginia Resident C Span,19026,94759,0,2020-04-11,8.971638
RT RepMarkMeadows This week youll see more efforts from Democrats to redo the Mueller investigationhoping this time theyll stumble on,11264,0,0,2019-05-22,10.455235
ANTIFA is a Radical Left group that only wants bad things for our Country They are supported by FOOLS ,23947,69091,0,2020-08-30,9.888019
RT WhiteHouse 2018 has been a year of historic accomplishments ,25861,0,0,2019-01-01,9.7516365
RT ScottPresler Georgias 6th District is flippable This ones for you Cobb Fulton amp Dekalb Counties ,8036,0,0,2020-04-12,8.808273
RT paulsperry BREAKING Like the Steele Dossier the 'Black Ledger' Pushed by antiTrump Ukraine Operatives Was a 'Fabrication'The b,8878,0,0,2020-02-11,9.46759
Great cohesion inside the Republican Party the best I have ever seen Despite all of the Fake News my Poll Numbers are great New internal polls show them to be the strongest weve had so far Think what theyd be if I got fair media coverage,19631,84188,0,2019-08-19,9.784047
RT WhiteHouse Farmers across America are very appreciative Mr President of what you've done says ZippyDuvall president of FarmBu,5855,0,0,2020-05-20,10.097207
RT SteveScalise Proven liar Adam Schiff is running the Democrats impeachment scheme against realDonaldTrumpSchiffs Record Collus,20102,0,0,2019-10-05,10.236326
Report Whistleblower Never Disclosed Contact with House Intel Panel to Inspector General,11731,37847,0,2019-10-05,10.394337
I hope Republicans amp the American people realize that the totally partisan Impeachment Hoax is exacty that a Hoax Read the Transcripts listen to what the President amp Foreign Minister of Ukraine said No Pressure Nothing will ever satisfy the Do Nothing Radical Left Dems,26401,121894,0,2020-02-03,9.637868
Corrupt politician Adam Schiff wants people from the White House to testify in his and Pelosis disgraceful Witch Hunt yet he will not allow a White House lawyer nor will he allow ANY of our requested witnesses This is a first in due process and Congressional history,27427,95139,0,2019-11-10,10.257278
RT SteveScalise Looks like Dems got all the way to the Senate before realizing their phony case doesn't hold up when they can't rig the r,10246,0,0,2020-01-22,10.417332
RT SPWTalessia Thank you ,5121,0,0,2020-08-14,10.863913
The United States of America supports the brave people of Iran who are protesting for their FREEDOM We have under the Trump Administration and always will,27077,124700,0,2019-12-03,9.395032
RT WhiteHouse Over the weekend the number of daily new infections remained flatThanks to the efforts of every American our strategie,9919,0,0,2020-04-14,10.640535
People have no idea how Fake the Lamestream Media is ,20388,80275,0,2020-06-12,10.178612
RT dbongino The Yates hearing on Capitol Hill was another disaster for the policestate Democrats It reinforced two critical things abou,14408,0,0,2020-08-06,10.141825
RT AriFleischer Hunter took the position with a Ukrainian natural gas company just a few weeks after his father visited Ukraine in 2014,9675,0,0,2019-09-26,10.43675
RT TomFitton 4 FBI witness interview reports are missing along with the notes of a meeting between the FBI and the intelligence commun,9662,0,0,2019-06-15,9.732611
RT realDonaldTrump be able to produce what I have So when you see those nasty ads from Big Pharma remember the only reason they are,29277,0,0,2020-07-29,10.764127
So lets get this straight There was No Collusion and in fact the Phony Dossier was a Con Job that was paid for by Crooked Hillary and the DNC So the 13 Angry Democrats were investigating an event that never happened and that was in fact a made up Fraud I just fought back,931,3207,0,2019-04-06,11.233669
RT MariaBartiromo Rep Nunes says he will pursue legal action on release of phone records SundayFutures FoxNew,7464,0,1,2019-12-08,10.798345
RT senatemajldr The USMCA would create 176000 jobs for American workers and generate 68 billion in wealth for America House Democrats,13341,0,0,2019-10-09,10.42216
DDay75thAnniversary DDay75 ,10764,45819,0,2019-06-07,11.275024
RT dbongino Liberals Embarrassingly Upset About Neil Gorsuch Saying Merry Christmas  ,8548,0,1,2019-12-18,10.355412
Remember when Iran shot down a drone saying knowingly that it was in their airspace when in fact it was nowhere close They stuck strongly to that story knowing that it was a very big lie Now they say that they had nothing to do with the attack on Saudi Arabia Well see,19494,80472,0,2019-09-16,10.718292
looking to inflict pain and embarrassment to one of the most highly renowned jurists to ever appear before Congress So sad to see,15490,66613,0,2018-09-05,11.019025
Very good numbers on the economy Much potential for growth Trade deals being negotiated or being set up for negotiation We have been treated very unfairly to put it mildly by other countries for many years but that is changing,14861,73189,0,2019-07-09,10.398687
RT EquipoTrump As Trump campaign senior advisor mercedesschlapp said today Joe Biden's plan to ease sanctions on the Cuban and Venezuel,6926,0,0,2020-04-29,10.071901
RT TechnoFog SidneyPowell1 KerriKupecDOJ Lisa Page lied to the DOJ about her edits to the Flynn 302Page didn't recall whether she,11242,0,0,2019-10-29,10.34829
RT SaraCarterDC BREAKING and Developing ExFBI Lawyer Kevin Clinesmith To Plead Guilty In Durham Probe  ,9641,0,0,2020-08-15,9.899241
As bad as the IG Report is for the FBI and others and it is really bad remember that IG Horowitz was appointed by Obama There was tremendous bias and guilt exposed so obvious but Horowitz couldnt get himself to say it Big credibility loss Obama knew everything,27688,92430,0,2019-12-15,9.984579
RT HeyTammyBruce Very excited to join the foxnation team Fox Nation Rolls Out Slate With Tyrus Kat Timpf Tammy Bruce Lawrence Jones,5604,0,0,2019-05-24,10.653164
Today here in Iowa we honor Americas cherished farming heritage We salute your commitment to American Energy Independence  and we celebrate the bright future we are forging together powered by clean affordable AMERICAN ETHANOL ,13068,52896,0,2019-06-12,9.77619
RT NASCAR ,41229,0,0,2020-02-18,10.971718
It is very hard and expensive to live in New York Governor Andrew Cuomo uses his Attorney General as a bludgeoning tool for his own purposes They sue on everything always in search of a crime I even got sued on a Foundation which took Zero rent amp expenses amp gave away,19767,91791,0,2019-07-01,9.905015
Congratulations to Jeff VanDrewForNJ on a Great Primary run and big VICTORY against a very tough opponent MAGA2020 ,13619,58524,0,2020-07-08,10.554005
RT TeamTrump President realDonaldTrump on the success of Operation Warp Speed ,5817,0,0,2020-07-28,11.158565
Bipartisan Humanitarian Aid Bill for the Southern Border just passed A great job done by all Now we must work to get rid of the Loopholes and fix Asylum Thank you also to Mexico for the work being done on helping with Illegal Immigration  a very big difference,25170,109712,0,2019-06-28,10.154019
While the Do Nothing Democrats FAIL the American People and continue the Impeachment Scam my Administration will continue to deliver REAL RESULTS as seen over the past month below ,30681,103267,0,2019-11-01,10.443687
If you want to stop the drug smugglers human traffickers and vicious MS13 gang members from threatening our communities and poisoning our youth you have only one choice  you must elect more REPUBLICANS KAG2020 ,17516,61147,0,2019-09-17,10.059742
RT Scavino45 Texas AG Ken Paxton Trump is right and Twitter fact check is wrong  mailin ballot fraud is a real problem ,14292,0,0,2020-05-30,10.664313
RT greta People who hate realDonaldTrump will criticize his walk to St JohnsPeople who love realDonaldTrump will be in awe of itw,13306,0,0,2020-06-02,10.0601
RT SecretaryRoss Since the election of President Trump the US has added 64 million jobs including 500000 in the manufacturing sect,10342,0,0,2019-10-20,10.37458
RT cathybuffaloe If the public cant trust Mr Schiff to be honest about the origins of his information why should they trust his claim,6912,0,0,2019-10-08,10.574347
Kimberly will work with the Trump Administration and we will bring Baltimore back and fast Dont blow it Baltimore the Democrats have destroyed your city ,43006,151109,0,2020-08-19,10.343546
COVID19 UPDATE ,13544,53325,0,2020-03-14,11.259045
RT NHCAtlantic 6 AM EDT Tropical Cyclone Update on Hurricane Dorian Eye of Dorian Wobbling over Grand Bahama Island ,2802,0,0,2019-09-02,10.326889
RT FranklinGraham Thank you to the thousands of people who have already let me know that you'll be praying this Sunday If youd like to,6436,0,0,2019-06-01,10.527873
RT WhiteHouse Earlier today President realDonaldTrump met with Governor Cuomo to discuss his statewide testing strategy ,5402,0,0,2020-04-22,10.351296
RT SecretsBedard Majority agree realDonaldTrump will beat Biden 5143 TheZogbyPoll Trump base strong owns union workers and also,7182,0,0,2020-06-13,9.578861
Senate Republicans are not voting on constitutionality or precedent they are voting on desperately needed Border Security amp the Wall Our Country is being invaded with Drugs Human Traffickers amp Criminals of all shapes and sizes Thats what this vote is all about STAY UNITED,31621,123210,0,2019-03-06,10.116825
We will bring safety to our cities We will bring hope to our most distressed communities  and in everything we do we will stand in solidarity with the men and women of LAW ENFORCEMENT Thank you to the NYCPBA for your endorsement God Bless the NYPD and God Bless America ,18108,69882,0,2020-08-15,10.197197
RT WhiteHouse LIVE President realDonaldTrump holds a Cabinet meeting ,7425,0,0,2020-05-20,10.380204
Vote for Sean Spicer on Dancing with the Stars He is a great and very loyal guy who is working very hard MAGA ,14138,64743,0,2019-11-05,10.828795
RT EdwardLawrence In letter to Congress President Donald Trump calls TikTok a threat to national security because the data the app collec,6701,0,0,2020-08-07,10.641698
RT ksorbs Keep on rolling ,8305,0,0,2019-11-02,10.756851
Will be doing a Town Hall on FoxNews at 1205 PM Now I will go on around 100 PM Enjoy,14516,77484,0,2020-03-24,9.8529
RT WhiteHouse President realDonaldTrump spoke with executives from Americas fast food companies to discuss the important role that driv,6532,0,0,2020-03-18,9.935645
CONGRATULATIONS EricTrump and LaraLeaTrump on the birth of Carolina Dorothy Trump So proud ,17571,96967,0,2019-08-21,10.163454
RT realDonaldTrump BUT DIDNT SHE CALL HIM A RACIST DIDNT SHE SAY HE WAS INCOMPETENT,45492,0,0,2020-08-20,10.630736
Received so many Congratulations from so many on our Big Victory last night including from foreign nations friends that were waiting me out and hoping on Trade Deals Now we can all get back to work and get things done,22296,110248,0,2018-11-07,10.299685
